2020-03-18 06:37:20,359 person-reid-tiny-baseline INFO: Running with config:
baseline
2020-03-18 06:37:26,130 person-reid-tiny-baseline.train INFO: start training
2020-03-18 06:54:40,111 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[20/186] Loss: 7.350, LossID: 5.463, LossGlobal: 0.401, LossLocal: 1.200, LossCenter: 0.286, Acc: 0.071, Base Lr: 1.42e-04
2020-03-18 06:54:57,889 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[30/186] Loss: 7.353, LossID: 5.460, LossGlobal: 0.402, LossLocal: 1.201, LossCenter: 0.290, Acc: 0.066, Base Lr: 1.42e-04
2020-03-18 06:55:15,704 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[40/186] Loss: 7.282, LossID: 5.408, LossGlobal: 0.401, LossLocal: 1.198, LossCenter: 0.275, Acc: 0.071, Base Lr: 1.42e-04
2020-03-18 06:55:33,491 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[50/186] Loss: 7.201, LossID: 5.335, LossGlobal: 0.400, LossLocal: 1.198, LossCenter: 0.268, Acc: 0.081, Base Lr: 1.42e-04
2020-03-18 06:55:51,255 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[60/186] Loss: 7.170, LossID: 5.309, LossGlobal: 0.400, LossLocal: 1.198, LossCenter: 0.263, Acc: 0.088, Base Lr: 1.42e-04
2020-03-18 06:56:09,018 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[70/186] Loss: 7.118, LossID: 5.267, LossGlobal: 0.399, LossLocal: 1.197, LossCenter: 0.255, Acc: 0.097, Base Lr: 1.42e-04
2020-03-18 06:56:26,790 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[80/186] Loss: 7.070, LossID: 5.224, LossGlobal: 0.400, LossLocal: 1.197, LossCenter: 0.248, Acc: 0.102, Base Lr: 1.42e-04
2020-03-18 06:56:44,537 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[90/186] Loss: 7.051, LossID: 5.210, LossGlobal: 0.400, LossLocal: 1.196, LossCenter: 0.244, Acc: 0.106, Base Lr: 1.42e-04
2020-03-18 06:57:02,254 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[100/186] Loss: 7.016, LossID: 5.184, LossGlobal: 0.400, LossLocal: 1.195, LossCenter: 0.237, Acc: 0.108, Base Lr: 1.42e-04
2020-03-18 06:57:20,013 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[110/186] Loss: 6.977, LossID: 5.152, LossGlobal: 0.401, LossLocal: 1.194, LossCenter: 0.230, Acc: 0.114, Base Lr: 1.42e-04
